"YEAR","SEMESTER","COURSECODE","COURSENAME","SECTION","ROWSEQ","TEACHTYPE","DAY1","DAY2","DAY3","DAY4","DAY5","DAY6","DAY7","STARTTIME","ENDTIME","BUILDING","ROOM","STUDYPROGRAMSYSTEM","GENEDSTATUS","GENERALSUBJECT","LECTURECREDIT","NONLECTURECREDIT","TOTALCREDIT","REALREG","TOTALREG","REMARK1","REMARK2","REMARK3","FACCODE"
"2019","1","2108413","FLD PRAC PRE SURV","1","1","FWK","AR","","","","","","","AR  ","AR  ","CAMP ","AR   ","S","N","    ",".000","1.000","1.000","1","3","","","","21"
"2019","1","2108306","FLD PRAC TOPO SURV","1","1","FWK","AR","","","","","","","AR  ","AR  ","CAMP ","AR   ","S","N","    ",".000","1.000","1.000","2","3","","","","21"
"2019","1","2102360","ELEC POWER SYS I","3","3","LECT","TU","TH","","","","","","0800","0930","ENG3 ","401  ","S","N","    ","3.000",".000","3.000","81","60","3EE","","","21"
"2017","2","2186524","BSC GEORES ENG","1","1","LECT","AR","","","","","","","AR  ","AR  ","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","20"," "," "," ","21"
"2025","1","2130501","ML TIME SER ANAL","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","4.000",".000","4.000","1","2","","","","21"
"2025","1","2132571","INT WTR RES MGT","1","2","LECT","SA","","","","","","","0900","1600","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","30","","","","21"
"2017","1","2110473","FLT TOLERANT COMP","21","1","LECT","MO","","","","","","","1300","1600","ENG3 ","417  ","S","N","    ","3.000",".000","3.000","44","1","APPROVED CP"," "," ","21"
"2017","1","2110479","COMPUTER GRAPHICS","21","1","LECT","TU","","","","","","","1300","1600","ENG3 ","405  ","S","N","    ","3.000",".000","3.000","30","1","APPROVED CP"," "," ","21"
"2025","1","2163633","OP STG IND","1","1","LECT","AR","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","50","MODULE"," "," ","21"
"2025","1","2163636","INNO STRAT","1","1","LECT","AR","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","50","MODULE"," "," ","21"
"2025","1","2163691","ADV TOP ENG MGT I","1","1","LECT","AR","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","50","MODULE"," "," ","21"
"2019","1","2101811","THESIS","14","14","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","3","10"," "," "," ","21"
"2019","1","2101811","THESIS","16","16","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","3","10"," "," "," ","21"
"2019","1","2101811","THESIS","18","18","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","2","10","","","","21"
"2019","1","2101811","THESIS","20","20","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","7","10"," "," "," ","21"
"2019","1","2101811","THESIS","22","22","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","2","10"," "," "," ","21"
"2019","1","2101811","THESIS","24","24","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","3","10"," "," "," ","21"
"2019","1","2101811","THESIS","26","26","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","5","10"," "," "," ","21"
"2019","1","2101811","THESIS","28","28","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","0","10"," "," "," ","21"
"2019","1","2101811","THESIS","30","30","IDVS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","12.000","12.000","3","10","","","","21"
"2019","1","2101828","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA  ","CE   ","IA   ","S","N","    ",".000","48.000","48.000","1","5"," "," "," ","21"
"2018","3","2163632","ORG PPL PERF","1","1","LECT","SU","FR","SA","","","","","0830","1745","ENG4 ","AR   ","S","N","    ","2.000",".000","2.000","1","50","","","","21"
"2025","1","2163693","ADV TOP ENG MG III","1","1","LECT","AR","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","5","50","MODULE"," "," ","21"
"2019","2","2111683","CUR TOPIC NU ENG","1","1","LECT","TH","","","","","","","1300","1400","NT   ","302  ","S","N","    ","3.000",".000","3.000","1","20","","","","21"
"2019","2","2111684","CUR TOPIC NUC TECH","1","1","LECT","AR","","","","","","","AR  ","AR  ","AR   ","","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2019","2","2111690","RAD WAS MGT ER RES","1","1","LECT","MO","","","","","","","1300","1600","NT   ","206  ","S","N","    ","3.000",".000","3.000","3","15","","","","21"
"2019","2","2111802","SEM NUCL ENG II","1","1","DISC","TH","","","","","","","1300","1500","NT   ","302  ","S","N","    ","2.000",".000","2.000","4","20","","","","21"
"2019","2","2111828","DISSERTATION","1","1","IDPS","IA","","","","","","","IA  ","IA  ","NT   ","IA   ","S","N","    ",".000","48.000","48.000","1","20","","","","21"
"2019","2","2111832","DISSERTATION","1","1","IDPS","AR","","","","","","","AR  ","AR  ","NT   ","AR   ","S","N","    ",".000","74.000","74.000","4","20","","","","21"
"2019","2","2111897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000",".000",".000","7","20","","","","21"
"2019","2","2112342","PRIN HYDROLOGY","1","1","LECT","TU","TH","","","","","","0800","0930","EN100","501  ","S","N","    ","3.000",".000","3.000","45","40","3CE, 3ENV","","","21"
"2019","2","2112344","HYDRAULIC LAB I","1","1","LAB","WE","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","11","10","3ENV"," "," ","21"
"2019","2","2112344","HYDRAULIC LAB I","3","3","LAB","WE","","","","","","","1300","1600","ENG5 ","AR   ","S","N","    ",".000","1.000","1.000","10","10","3ENV"," "," ","21"
"2019","2","2112346","HYDRAULICS I","1","1","LECT","MO","WE","","","","","","0930","1100","ENG3 ","415  ","S","N","    ","3.000",".000","3.000","40","40","2CE, 2ENV","","","21"
"2019","2","2112346","HYDRAULICS I","3","3","LECT","MO","WE","","","","","","0930","1100","ENG3 ","308  ","S","N","    ","3.000",".000","3.000","28","40","2CE, 2ENV","","","21"
"2019","2","2112440","HYDRAULIC ENG","1","1","LECT","MO","WE","","","","","","1100","1230","ENG3 ","204  ","S","N","    ","3.000",".000","3.000","40","40","3CE","","","21"
"2019","2","2108791","SEM GEOM ENG II","1","1","TUT","AR","","","","","","","AR  ","AR  ","SVBLD","204  ","S","N","    ",".000","3.000","3.000","0","10"," "," "," ","21"
"2019","2","2108811","THESIS","1","1","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","203  ","S","N","    ","12.000",".000","12.000","11","60"," "," "," ","21"
"2019","2","2108811","THESIS","3","3","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","203  ","S","N","    ","12.000",".000","12.000","0","1"," "," "," ","21"
"2019","2","2108811","THESIS","5","5","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","203  ","S","N","    ","12.000",".000","12.000","0","1"," "," "," ","21"
"2019","2","2108811","THESIS","7","7","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","203  ","S","N","    ","12.000",".000","12.000","0","1"," "," "," ","21"
"2019","2","2108811","THESIS","9","9","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","203  ","S","N","    ","12.000",".000","12.000","0","1"," "," "," ","21"
"2019","2","2108828","DISSERTATION","2","2","IDPS","IA","","","","","","","IA  ","IA  ","SVBLD","IA   ","S","N","    ",".000","48.000","48.000","0","1"," "," "," ","21"
"2019","2","2108828","DISSERTATION","4","4","IDPS","IA","","","","","","","IA  ","IA  ","SVBLD","IA   ","S","N","    ",".000","48.000","48.000","0","1"," "," "," ","21"
"2019","2","2108897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","SVBLD","203  ","S","N","    ",".000",".000",".000","1","20"," "," "," ","21"
"2019","2","2109101","ENG MATERIALS","1","2","LECT","WE","","","","","","","0800","0930","EN100","201B ","S","N","    ","3.000",".000","3.000","136","140"," "," "," ","21"
"2019","2","2109101","ENG MATERIALS","2","4","LECT","WE","","","","","","","0800","0930","EN100","201A ","S","N","    ","3.000",".000","3.000","134","140"," "," "," ","21"
"2019","2","2109101","ENG MATERIALS","3","6","LECT","WE","","","","","","","0930","1100","EN100","201A ","S","N","    ","3.000",".000","3.000","141","155"," "," "," ","21"
"2018","3","2109411","MECH BEHAV MAT","1","1","LECT","MO","WE","FR","","","","","0900","1200","ENG4 ","41601","S","N","    ","3.000",".000","3.000","5","20","","","","21"
"2024","2","2107897","QUALIFYING EXAM","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000",".000",".000","6","15","","","","21"
"2024","2","2108234","NUMER ANA GEOMAT","1","2","LAB","TU","","","","","","","1300","1600","SVBLD","204  ","S","N","    ","2.000","1.000","3.000","32","40","","","","21"
"2024","2","2108298","SURVEYING","1","2","LAB","MO","","","","","","","1300","1600","SVBLD","401  ","S","N","    ","2.000","1.000","3.000","11","28","","","","21"
"2024","2","2108298","SURVEYING","2","4","LAB","TU","","","","","","","1300","1600","SVBLD","401  ","S","N","    ","2.000","1.000","3.000","27","28","","","","21"
"2024","2","2108298","SURVEYING","3","6","LAB","WE","","","","","","","1300","1600","SVBLD","401  ","S","N","    ","2.000","1.000","3.000","24","28","","","","21"
"2024","2","2108298","SURVEYING","4","8","LAB","TH","","","","","","","1300","1600","SVBLD","301  ","S","N","    ","2.000","1.000","3.000","27","28","","","","21"
"2024","2","2108306","FLD PRAC TOPO SURV","2","2","FWK","IA","","","","","","","IA  ","IA  ","CAMP ","AR   ","S","N","    ",".000","1.000","1.000","35","35","3CE,3GE,3ENV","","","21"
"2024","2","2108306","FLD PRAC TOPO SURV","4","4","FWK","IA","","","","","","","IA  ","IA  ","CAMP ","AR   ","S","N","    ",".000","1.000","1.000","33","35","3CE,3GE,3ENV","","","21"
"2024","2","2108306","FLD PRAC TOPO SURV","6","6","FWK","IA","","","","","","","IA  ","IA  ","CAMP ","AR   ","S","N","    ",".000","1.000","1.000","11","35","3CE,3GE,3ENV","","","21"
"2024","2","2108306","FLD PRAC TOPO SURV","8","8","FWK","IA","","","","","","","IA  ","IA  ","CAMP ","AR   ","S","N","    ",".000","1.000","1.000","7","35","3CE,3GE,3ENV","","","21"
"2024","2","2108307","FLD PRAC ROUT SURV","2","2","FWK","IA","","","","","","","IA  ","IA  ","CAMP ","217  ","S","N","    ",".000","1.000","1.000","3","20","3SV","","","21"
"2024","2","2108323","REM SENS","1","2","LAB","TH","","","","","","","1600","1900","SVBLD","204  ","S","N","    ","2.000","1.000","3.000","45","70","","","","21"
"2024","2","2108326","GEOS INFO ANAL VIS","1","2","LAB","MO","","","","","","","1300","1600","SVBLD","200  ","S","N","    ","2.000","1.000","3.000","22","40","","","","21"
"2024","2","2108342","MATH CARTO","1","2","LAB","TH","","","","","","","1300","1600","SVBLD","200  ","S","N","    ","2.000","1.000","3.000","25","70","","","","21"
"2024","2","2108372","ADV RS","1","2","LAB","WE","","","","","","","1300","1600","SVBLD","200  ","S","N","    ","2.000","1.000","3.000","21","40","","","","21"
"2021","2","2182475","TELE ENG NET OPT","1","1","LECT","MO","","","","","","","1300","1600","ENG2 ","304/2","I","N","    ","3.000",".000","3.000","12","40","","","","21"
"2021","2","2182480","SEMICOND DEVI II","1","2","LECT","TU","","","","","","","1100","1200","ENG2 ","302  ","I","N","    ","3.000",".000","3.000","0","40","","","","21"
"2021","2","2183101","ENG GRAPHICS","1","2","PRAC","TH","","","","","","","0900","1200","ENG1 ","303  ","I","N","    ","2.000","1.000","3.000","79","120","","","","21"
"2021","2","2183222","FLUID MECH","1","1","LECT","MO","","","","","","","1300","1600","ENG2 ","210  ","I","N","    ","3.000",".000","3.000","32","40","","","","21"
"2021","2","2183231","DYNAMICS","2","2","LECT","WE","","","","","","","0900","1200","ENG2 ","303/2","I","N","    ","3.000",".000","3.000","32","40","AERO","","","21"
"2021","2","2183272","AUTO INSTR LAB","1","1","LAB","MO","","","","","","","1300","1600","MELB2","AR   ","I","N","    ",".000","1.000","1.000","0","9","","","","21"
"2021","2","2183272","AUTO INSTR LAB","3","3","LAB","TU","","","","","","","1300","1600","MELB2","AR   ","I","N","    ",".000","1.000","1.000","0","8"," "," "," ","21"
"2021","2","2183322","INT COMBN ENG","1","1","LECT","WE","","","","","","","0900","1200","ENG2 ","302  ","I","N","    ","3.000",".000","3.000","0","60","","","","21"
"2021","2","2183332","CAD/CAM/CAE","1","2","PRAC","TU","","","","","","","1000","1300","ENG3 ","222  ","I","N","    ","2.000","1.000","3.000","26","26","","","","21"
"2021","2","2183332","CAD/CAM/CAE","2","4","PRAC","FR","","","","","","","0800","1100","ENG3 ","222  ","I","N","    ","2.000","1.000","3.000","18","26","","","","21"
"2021","2","2183352","MOTOR VEH DSGN","1","1","LECT","FR","","","","","","","1300","1600","EN100","402  ","I","N","    ","3.000",".000","3.000","0","30"," "," "," ","21"
"2021","2","2183412","MEMS/NEMS","1","1","LECT","MO","","","","","","","0900","1200","AR   ","AR   ","I","N","    ","3.000",".000","3.000","36","40","","","","21"
"2021","2","2184202","TECH ENG MGT","1","1","LECT","MO","","","","","","","1300","1600","EN100","402  ","I","N","    ","3.000",".000","3.000","78","80","","","","21"
"2021","2","2184304","FUND OM","1","1","LECT","TH","","","","","","","0900","1200","ENG2 ","303/2","I","N","    ","3.000",".000","3.000","75","75","","","","21"
"2021","2","2184404","PROC MGT LEAN MFG","1","1","LECT","TU","","","","","","","0900","1200","AR   ","AR   ","I","N","    ","3.000",".000","3.000","32","50","","","","21"
"2021","2","2184407","QDIM","1","1","LECT","FR","","","","","","","1300","1600","ENG4 ","M07/5","I","N","    ","3.000",".000","3.000","16","40","","","","21"
"2021","2","2184409","VALUE ENG","1","1","LECT","WE","","","","","","","1300","1600","AR   ","AR   ","I","N","    ","3.000",".000","3.000","22","40","","","","21"
"2021","2","2185322","THERMO NANO","1","1","LECT","TU","","","","","","","0900","1200","ENG2 ","305  ","I","N","    ","3.000",".000","3.000","0","50","","","","21"
"2021","2","2189101","ENG MAT","1","1","LECT","FR","","","","","","","1300","1600","ENG2 ","304/2","I","N","    ","3.000",".000","3.000","29","50","","","","21"
"2021","2","2189336","MAT DAILY LIFE","1","1","LECT","TU","","","","","","","1300","1600","ENG2 ","303/2","I","N","3   ","3.000",".000","3.000","0","60","","","","21"
"2021","2","2189370","PHY MET","1","1","LECT","MO","","","","","","","1300","1600","ENG2 ","304/1","I","N","    ","3.000",".000","3.000","22","50","","","","21"
"2021","2","2189417","COMPOSITE MAT","1","1","LECT","TU","","","","","","","1300","1600","ENG2 ","304/1","I","N","    ","3.000",".000","3.000","9","40","","","","21"
"2021","2","2190101","COMP PROG","1","1","LECT","MO","","","","","","","0900","1200","ENG4 ","M07/5","I","N","    ","3.000",".000","3.000","35","40","","","","21"
"2021","2","2190101","COMP PROG","3","3","LECT","TH","","","","","","","0900","1200","ENG4 ","M07/5","I","N","    ","3.000",".000","3.000","26","40","","","","21"
"2021","2","2190151","COMP PROG LAB","2","2","LAB","MO","","","","","","","0900","1200","EN100","501  ","I","N","    ",".000","1.000","1.000","26","35","","","","21"
"2021","2","2190221","FUND DS ALG","1","1","LECT","TH","","","","","","","0900","1200","ENG2 ","305  ","I","N","    ","3.000",".000","3.000","81","85","","","","21"
"2021","2","2190261","FUND DS ALG LAB","1","1","LAB","WE","","","","","","","1300","1600","ENG3 ","222  ","I","N","    ",".000","1.000","1.000","30","40","","","","21"
"2021","2","2190413","SYS SECURITY","1","1","LECT","TH","","","","","","","0900","1200","ENG2 ","303/2","I","N","    ","3.000",".000","3.000","18","40","","","","21"
"2021","1","2110691","INDIV COM SCI I","5","2","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","3.000","3.000","10","20","","","","21"
"2021","1","2110701","SEMINAR COM ENG I","5","2","SMNA","IA","","","","","","","IA  ","IA  ","ENG4 ","AR   ","S","N","    ",".000","1.000","1.000","40","80","CS","","","21"
"2021","1","2110713","OPTIMIZATION METHO","1","1","LECT","WE","","","","","","","0900","1200","ENG3 ","AR   ","S","N","    ","3.000",".000","3.000","9","30","CS","","","21"
"2021","1","2110716","SEMINAR I","1","1","SMNA","MO","","","","","","","1100","1200","ENG3 ","406  ","S","N","    ","1.000",".000","1.000","5","20","CD"," "," ","21"
"2021","1","2110718","SEMINAR III","1","1","SMNA","MO","","","","","","","1100","1200","ENG3 ","406  ","S","N","    ","1.000",".000","1.000","8","20","CD"," "," ","21"
"2021","1","2110722","S/W PROJ MGT","1","1","LECT","TU","","","","","","","1300","1600","EN100","403  ","S","N","    ","3.000",".000","3.000","8","40","","","","21"
"2021","1","2110724","S/W TEST QUAL ASSU","1","1","IDPS","MO","","","","","","","0800","1100","ENG3 ","402  ","S","N","    ","3.000",".000","3.000","10","40"," "," "," ","21"
"2021","1","2110730","SW QUAL PROC MGT","1","1","LECT","WE","","","","","","","1300","1600","ENG3 ","407  ","S","N","    ","3.000",".000","3.000","8","30"," "," "," ","21"
"2021","1","2110747","SOC NET ANAL","1","1","LECT","WE","","","","","","","0930","1230","EN100","402  ","S","N","    ","3.000",".000","3.000","17","40"," "," "," ","21"
"2021","1","2110797","PRE-M PROJ S/W ENG","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG4 ","IA   ","S","N","    ",".000","3.000","3.000","2","30"," "," "," ","21"
"2021","1","2110798","M PROJ S/W ENG","1","1","IDPS","IA","","","","","","","IA  ","IA  ","ENG4 ","IA   ","S","N","    ",".000","3.000","3.000","1","30"," "," "," ","21"
"2021","1","2110811","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","12.000","12.000","29","100"," "," "," ","21"
"2020","2","2112798","SEMINAR WR ENG II","1","1","FWK","TH","","","","","","","1300","1600","ENG1 ","305/2","S","N","    ",".000","1.000","1.000","1","5","","","","21"
"2020","2","2112828","DISSERTATION","1","1","IDPS","MO","","","","","","","1300","1600","ENG1 ","305/3","S","N","    ",".000","48.000","48.000","5","10"," "," "," ","21"
"2020","2","2112894","DOC DISSERT SEM","1","1","SMNA","WE","","","","","","","1300","1600","ENG1 ","305/3","S","N","    ",".000",".000",".000","5","20"," "," "," ","21"
"2020","2","2120601","DEF ENGTECH PRIN","1","1","LECT","WE","","","","","","","1300","1600","ENG3 ","407  ","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2020","2","2120604","DEF ENGTECH SEM II","1","1","LECT","FR","","","","","","","1300","1600","ENG1 ","305/2","S","N","    ","1.000",".000","1.000","4","20","","","","21"
"2020","2","2120816","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","36.000","36.000","6","30","","","","21"
"2020","2","2121677","FUND PRIN EXP ENG","1","2","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","2.000","1.000","3.000","0","10"," "," "," ","21"
"2020","2","2131501","NUC TECH MILITARY","1","1","LECT","WE","","","","","","","0900","1200","NT   ","AR   ","S","N","    ","3.000",".000","3.000","1","30"," "," "," ","21"
"2020","2","2110894","DOC DISSERT SEM","1","1","SMNA","IA","","","","","","","IA  ","IA  ","ENG3 ","AR   ","S","N","    ",".000",".000",".000","17","40"," "," "," ","21"
"2020","2","2110896","COMPREHENSIVE EXAM","5","2","LECT","IA","","","","","","","IA  ","IA  ","ENG3 ","IA   ","S","N","    ",".000",".000",".000","8","40"," "," "," ","21"
"2020","2","2111201","GEN RAD NUCLEAR","1","1","LECT","WE","","","","","","","1300","1600","NT   ","303  ","S","Y","3   ","3.000",".000","3.000","53","60","GENED-SC","","","21"
"2020","2","2111208","NUC REA ANA","1","1","LECT","TU","TH","","","","","","0800","0930","NT   ","303  ","S","N","    ","3.000",".000","3.000","23","30","2NT","","","21"
"2020","2","2111303","IND CON ELE","1","1","LECT","TU","TH","","","","","","0930","1100","ENG3 ","402  ","S","N","    ","3.000",".000","3.000","19","20","3NT","","","21"
"2020","2","2111305","NUC INS LAB","1","1","LAB","TU","","","","","","","1330","1630","NT   ","302  ","S","N","    ",".000","1.000","1.000","19","20","3NT","","","21"
"2020","2","2111310","NUC REA SAF","1","1","LECT","TU","TH","","","","","","1100","1230","EN100","502  ","S","N","    ","3.000",".000","3.000","19","20","3NT","","","21"
"2020","2","2111330","MOD MAT PROP RAD","2","1","LECT","TU","","","","","","","1300","1600","NT   ","303  ","S","Y","3   ","3.000",".000","3.000","26","40","","","","21"
"2020","2","2111403","PRO NUC ENG II","1","1","PRAC","MO","","","","","","","1300","1400","NT   ","303  ","S","N","    ",".000","1.000","1.000","17","30","4NT","","","21"
"2020","2","2111410","PLA PHY APP","1","1","LECT","MO","","","","","","","0800","1100","NT   ","303  ","S","N","    ","3.000",".000","3.000","6","15","4NT","","","21"
"2020","2","2111416","NUC TEC IND","2","2","LECT","MO","","","","","","","0800","1100","NT   ","206  ","S","N","    ","3.000",".000","3.000","13","15","","","","21"
"2022","3","2110101","COMP PROG","1","1","LECT","MO","TU","TH","","","","","0900","1130","ENG3 ","220  ","S","N","    ","3.000",".000","3.000","41","50","MON 09.00 - 11.00","ROOM 220, 222, 224","","21"
"2018","1","2142492","SEL TOPIC AUTO I","2","4","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","I","N","    ","2.000","1.000","3.000","0","10"," "," "," ","21"
