"STUDENTCODE","COURSECODENO","FACCODE","FACULTYGROUP","DEPCODE","MAJORCODE","PROGRAM","STUDYPROGRAMSYSTEM","PROJECT","STARTACADYEAR","STARTSEMESTER","MAXPERIOD","MINPERIOD","CREDITTOT","FACNAME","DEPNAME","MAJORNAME","FACNAMEENG","DEPNAMEENG","MAJORNAMEENG","UPDATEDATE"
"6631305321","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","28/06/2023 09:22:11"
"6631307621","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","28/06/2023 09:22:11"
"6631309921","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","14/07/2023 14:08:48"
"6631311021","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","28/06/2023 09:22:12"
"6631317921","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","28/06/2023 09:22:12"
"6631319121","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","28/06/2023 09:22:12"
"6631321321","4784","21","1","2110","21100","3"," ","021","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","28/06/2023 09:22:13"
"6638163821","4067","21","1","2100","21005","3","I","215","2023","1","16","7","147","คณะวิศวกรรมศาสตร์","","วิศวกรรมนาโน","FACULTY OF ENGINEERING","","Nano-Engineering","28/06/2023 09:23:33"
"6638165021","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:33"
"6638167321","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:33"
"6638169621","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:33"
"6638171821","4783","21","1","2100","21009","3","I","215","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","","วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์","FACULTY OF ENGINEERING","","Robotics and Artificial Intelligence Engineering","28/06/2023 09:23:33"
"6638173021","4783","21","1","2100","21009","3","I","215","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","","วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์","FACULTY OF ENGINEERING","","Robotics and Artificial Intelligence Engineering","28/06/2023 09:23:33"
"6638177621","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:34"
"6638179921","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:34"
"6638181021","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:34"
"6638183321","4851","21","1","2100","21001","3","I","215","2023","1","16","7","136","คณะวิศวกรรมศาสตร์","","วิศวกรรมอากาศยาน","FACULTY OF ENGINEERING","","Aerospace Engineering","28/06/2023 09:23:34"
"6638185621","4851","21","1","2100","21001","3","I","215","2023","1","16","7","136","คณะวิศวกรรมศาสตร์","","วิศวกรรมอากาศยาน","FACULTY OF ENGINEERING","","Aerospace Engineering","28/06/2023 09:23:34"
"6638187921","4783","21","1","2100","21009","3","I","215","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","","วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์","FACULTY OF ENGINEERING","","Robotics and Artificial Intelligence Engineering","28/06/2023 09:23:35"
"6638189121","4852","21","1","2100","21006","3","I","215","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","","วิศวกรรมการออกแบบและการผลิตยานยนต์","FACULTY OF ENGINEERING","","Automotive Design and Manufacturing Engineering","28/06/2023 09:23:35"
"6638193621","4783","21","1","2100","21009","3","I","215","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","","วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์","FACULTY OF ENGINEERING","","Robotics and Artificial Intelligence Engineering","28/06/2023 09:23:35"
"6638195921","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:35"
"6638199421","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","11/10/2024 12:37:34"
"6638201021","4067","21","1","2100","21005","3","I","215","2023","1","16","7","147","คณะวิศวกรรมศาสตร์","","วิศวกรรมนาโน","FACULTY OF ENGINEERING","","Nano-Engineering","28/06/2023 09:23:36"
"6638203221","4783","21","1","2100","21009","3","I","215","2023","1","16","7","138","คณะวิศวกรรมศาสตร์","","วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์","FACULTY OF ENGINEERING","","Robotics and Artificial Intelligence Engineering","28/06/2023 09:23:36"
"6638206121","4788","21","1","2100","21002","3","I","215","2023","1","16","7","133","คณะวิศวกรรมศาสตร์","","วิศวกรรมสารสนเทศและการสื่อสาร","FACULTY OF ENGINEERING","","Information and Communication Engineering","28/06/2023 09:23:36"
"6638210621","4067","21","1","2100","21005","3","I","215","2023","1","16","7","147","คณะวิศวกรรมศาสตร์","","วิศวกรรมนาโน","FACULTY OF ENGINEERING","","Nano-Engineering","28/06/2023 09:23:37"
